第1条评论:   “满纸荒唐中窥见满脸沧桑 / 触到神经就要懂得鼓掌
第637条评论:   你好，许嵩

第638条评论:   糖风阵阵

第639条评论:   我也才贡献了十来个评论吧

第640条评论:   许嵩是一辈子

第641条评论:   许嵩的歌是一辈子

第642条评论:   你是信仰。

第643条评论:   心感伤

第644条评论:   你渐远

第645条评论:   两百多万评论

第646条评论:   刚刚好

第647条评论:   嵩哥牛逼 谦友来捧个场

第648条评论:   酒清醒

第649条评论:   我的小六到了，专辑真是太棒了

第650条评论:   朵喵喵

第651条评论:   谁先认真谁就输了

第652条评论:   从一开始我就输了

第653条评论:   我愛伱愛伱愛我

第654条评论:   我去，    这是我见过最多的评论量

第655条评论:   我去，这个评论数量

第656条评论:   大声喝出你的名字

第657条评论:   即使你看不出来 其实我是孤独的 我只是装出不孤独的样子

第658条评论:   默子蓝天

第659条评论:   他是说这首歌

第660条评论:   那天浮生若梦

第661条评论:   绘梨衣

第662条评论:   我爱你

第663条评论:   那我算迟的了，高三

第664条评论:   毕业三年的那

第665条评论:   不是唱歌的许嵩

第666条评论:   每一天都有点难忘

第667条评论:   多多大笑

第668条评论:   第一次听他的歌是

第669条评论:   两种悲剧

第670条评论:   所以仍是他的白夫人

第671条评论:   第一次看到评论那么多的歌曲。

第672条评论:   第一次看到

第673条评论:   的评论啊啊啊啊啊，还是许嵩的啊啊啊啊

第674条评论:   丶我独饮

第675条评论:   想哭 想死，好累

第676条评论:   风黙默

第677条评论:   讨厌扎两个辫子穿裙子的窈窕淑女

第678条评论:   雪墨汐

第679条评论:   “满纸荒唐中窥见满脸沧桑 / 触到神经就要懂得鼓掌

第680条评论:   时隔多年他又回来了

第681条评论:   非非今天也很开心

第682条评论:   小野小野小野小野小野

第683条评论:   评论，头一次看到过

第684条评论:   我也是阿

第685条评论:   一風吻残雪一

第686条评论:   来贡献评论了了

第687条评论:   凌风漫步

第688条评论:   只因为作品本身和音乐人的诚意，它已经足够被爱了。

第689条评论:   他这么火么，我现在才知道

第690条评论:   如梦令

第691条评论:   这首歌评论好多啊

第692条评论:   怎么还是评论不上

第693条评论:   神经质的你如何处理

第694条评论:   即便他还是那个他，我也不会是以前的我了。

第695条评论:   喜欢许嵩 也期待

第696条评论:   回归 期待晴天

第697条评论:   一转眼，雅俗共赏在热搜榜挂了好多天了。好作品就应该被看到，不因为它是什么短视频网站常用的

第698条评论:   。就只要为作品本身和音乐人的诚意，它已经足够被爱了。

第699条评论:   牛逼啊，当年初中第一次听许嵩的歌，现在都大三了

第700条评论:   我的信仰是许嵩呀

第701条评论:   年前的那个许嵩回来了，他还是那样，他不太一样。

第702条评论:   他越来越低调了，越来越不会迎合大众去做口水歌了。我爱他。

第703条评论:   现在我们长大了 来支持你了

第704条评论:   一转眼，雅俗共赏在热搜榜挂了好几天了。好作品就应该被看到。不因为什么短视频网站，只因为作品本身和音乐人的诚意

第705条评论:   如果唐僧回头

第706条评论:   初一开始接触许嵩的歌，到现在十年了。中间有几年没有听过，可是每当听到他的歌还是会忍不住跟着哼两句。

第707条评论:   哦嗯噗哈

第708条评论:   一转眼，

第709条评论:   雅俗共赏

第710条评论:   在热搜上挂了好多天了。好作品就应该被看见，不因为什么短视频网站，只因为歌曲本身和音乐人的诚意。

第711条评论:   阳光一点儿

第712条评论:   打卡哟

第713条评论:   此帐号已注销并且不打算再回来

第714条评论:   我希望云村出一个功能，就是在那些注销账号的人点击注销之后，可以弹出一个窗口，问问那些人是为了什么而退出云村。然后将他们的回答，汇集成一个个故事。并且在故事底部留个他

第715条评论:   在云村最最最喜欢的歌的链接，做一个永久专题。这些故事或励志，或感人，或悲伤，或无聊。能看到这些故事，那该多好。

第716条评论:   知乎就有这个功能，回忆你多少精彩过往，在哪里在此之间整个知乎发生了多少故事。

第717条评论:   七街怪人

第718条评论:   许嵩我爱你

第719条评论:   不怎么精致的猪猪女孩

第720条评论:   长安莫上许

第721条评论:   你怎么这么别扭矫情啊 你自己说的不吃你要老人家咋样？？？？？

第722条评论:   哇，你很优秀

第723条评论:   摘月亮

第724条评论:   一千万助攻

第725条评论:   钟镜清

第726条评论:    你应该有负罪感，才有动力

第727条评论:   雨下整夜

第728条评论:   以前一直没有把这歌听完过，今天认认真真听一遍，听说这小伙越来越火了

第729条评论:   张新成国服迷弟

第730条评论:   嵩哥可以找对象了

第731条评论:   我苏州本地的在哪里阿

第732条评论:   相城区

第733条评论:   第一次见

第734条评论:   音乐总监夫人

第735条评论:   完了，真的是，“如果胡同弄堂全都播放”了

第736条评论:   我的信仰是许嵩呀

第737条评论:   醉倚清风入梦

第738条评论:   现在都在水评论？

第739条评论:   不。你没理解我说的。我的意思是这不是水评论，因为你没有去看过花

第740条评论:   评论区的评论，全是两军骂战，那才是水评论，这首歌是嵩哥对待音乐以及人生的态度，歌迷都来表态而已，水评论的多是路人。

第741条评论:   纠结的皮皮崔

第742条评论:   来打卡惹，最近天天军训是挺难忘的

第743条评论:   愿不需要自由

第744条评论:   第一次看见

第745条评论:   的，稀奇

第746条评论:   我也是 点进来

第747条评论:   陈一荼

第748条评论:   雅俗共赏

第749条评论:   叶修懿

第750条评论:   快写一首情歌

第751条评论:   路向北丨

第752条评论:   惊了这评论，不愧是我喜欢的嵩哥

第753条评论:   强扭爆甜的瓜

第754条评论:   我爱许嵩

第755条评论:   复制上面热评司马

第756条评论:   来我动态看雅俗变调高音现场版

第757条评论:   音乐纯粹

第758条评论:   ，天啦噜

第759条评论:   我爱阿武啊

第760条评论:   才情俱佳的许嵩

第761条评论:   这是我第一次看到

第762条评论:   评论的歌

第763条评论:   空梦叭叭

第764条评论:   我是第

第765条评论:   个评论的

第766条评论:   我只想或安静或疯子一样的听歌

第767条评论:   四叶草屁屁

第768条评论:   这是我第一次看到的

第769条评论:   零下十一点度

第770条评论:   喜欢听

第771条评论:   零落浮华

第772条评论:   我的天，，第一次看到

第773条评论:   加的评论，，啊

第774条评论:   苏格拉没有底

第775条评论:   会删评的好多水评都被删了，不然都

第776条评论:   壹叁伍柒九

第777条评论:   条评论

第778条评论:   夏骆驼在法国

第779条评论:   第一次看到评论

第780条评论:   打开之后评论

第781条评论:   。。。。。厉害了，我

第782条评论:   。。。。

第783条评论:   不解逸鳶洵

第784条评论:   八年了，已经八年了

第785条评论:   落夏离年

第786条评论:   我也来贡献一份力量

第787条评论:   落纸晚

第788条评论:   第一次发现评论

第789条评论:   等风来

第790条评论:   两百万，厉害了

第791条评论:   许嵩啊

第792条评论:   笙个妹妹压弟弟

第793条评论:   逆天改命的黎庶

第794条评论:   这个比晴天要多大概

第795条评论:   万，你也不看看杰伦的歌在网易云消失多久了

第796条评论:   没仔细看过

第797条评论:   悠涵涵涵涵涵

第798条评论:   我第一次看到

第799条评论:   周杰伦的晴天？

第800条评论:   吃不胖的大可爱

第801条评论:   这个数字

第802条评论:   格格还是

第803条评论:   突然发现上排行榜了，第四

第804条评论:   心动女嘉宾

第805条评论:   在不学习我就是狗

第806条评论:   好厉害

第807条评论:   何来情深丶

第808条评论:   所有的东西都可以靠努力得来 唯独爱不是 不爱就是不爱

第809条评论:   你是来向我问路吗

第810条评论:   一百万，太牛逼了我

第811条评论:   你好哇塞

第812条评论:   许嵩牛皮

第813条评论:   刘耀骏

第814条评论:   上学的时候就开始喜欢

第815条评论:   屈先生

第816条评论:   只有我一个人听成了。打死我他丫的都在理直气壮吗

第817条评论:   加一，每次听到那里都觉得嵩哥再说脏话

第818条评论:   天哪  

第819条评论:   的评论

第820条评论:   狼族之少

第821条评论:   春行冬令

第822条评论:   上一次看到这么多评论还是周杰伦的

第823条评论:   ，嵩哥要火啦

第824条评论:   嵩哥已经火好几年了

第825条评论:   掌柜的

第826条评论:   南京见。

第827条评论:   苏州见

第828条评论:   我苏州本地的在哪里阿

第829条评论:   那年花开月正圆

第830条评论:   十年许嵩，雅俗共赏

第831条评论:   须臾的小王子

第832条评论:   可爱死了

第833条评论:   超可爱的小连

第834条评论:   第一次看到

第835条评论:     很好奇 

第836条评论:   是不是最多

第837条评论:   是的是的

第838条评论:   为什么相逢

第839条评论:   以前就听过了，今天看了一下热搜才看见评论变得这么多了，又火了起来这首歌我也很开心

第840条评论:   熟悉的声音。

第841条评论:   流云等候鸟飞回来

第842条评论:   围观大佬，膜拜大佬，

第843条评论:   云深起鹤

第844条评论:   阿浩哦

第845条评论:   大概现在听嵩歌的人都上大学了吧

第846条评论:   你老实说，你是不是在我身上安了监控

第847条评论:   掌柜的

第848条评论:   南京见。

第849条评论:   苏州见

第850条评论:   听闻小啊东很酷

第851条评论:   可曾听闻龙卷风摧毁停车场

第852条评论:   为什么许嵩的这首歌能有

第853条评论:   个评论啊

第854条评论:   大佬能给解释一下嘛

第855条评论:   是这样的，有点想你啦

第856条评论:   几许何

第857条评论:   李霖森

第858条评论:   评论挺多哒

第859条评论:   醉倚清风入梦

第860条评论:   我的信仰是许嵩呀

第861条评论:   水评论是什么评论？

第862条评论:   水，名词做动词，无意义地做什么事

第863条评论:   超可爱的小连

第864条评论:   林哲熙慕

第865条评论:   多万了

第866条评论:   第一次看到

第867条评论:     很好奇 

第868条评论:   是不是最多

第869条评论:   思婷在努力

第870条评论:   完了，宝藏歌曲被发现了。又要被某音毁了

第871条评论:   抖音，毁歌神器，什么好歌都被搞得烂大街了

第872条评论:   多多笑哭

第873条评论:   春行冬令

第874条评论:   上一次看到这么多评论还是周杰伦的

第875条评论:   ，嵩哥要火啦

第876条评论:   可爱死了

第877条评论:   许嵩牛逼

第878条评论:   锦瑟年华回首不过曾经的青梅竹马

第879条评论:   他们说快写一首情歌雅俗共赏，

第880条评论:   ，发完我的这一条就是

第881条评论:   ，这个数字，深得我心

第882条评论:   待夏狂人

第883条评论:   很早的歌了，前段时间突然特别想听，紧接着又开始火了起来。非主流的年代永不过时

第884条评论:   雅俗共赏不算太早。

第885条评论:   年的歌。

第886条评论:   三月向左

第887条评论:   哈哈，大家都对评论数量感到吃惊

第888条评论:   多多比耶

第889条评论:     嵩哥

第890条评论:   多多耍酷

第891条评论:   复制上面热评司马

第892条评论:   许嵩说他不是什么音乐鬼才，有点天赋不是吃老本的理由。他一直在创新，素颜，有何不可是他写的快餐小情歌，可有些人一直停留在哪里

第893条评论:   三生三世

第894条评论:   雅俗共赏。

第895条评论:   十年许嵩。

第896条评论:   小说诗词菌

第897条评论:   突然上榜 

第898条评论:   音乐纯粹

第899条评论:   薛无笙

第900条评论:   强势霸屏

第901条评论:   空速星痕

第902条评论:   好稳。

第903条评论:   江南朴断刁

第904条评论:   突然想到

第905条评论:   ，这反差想想挺有意思的

第906条评论:   纯黑色

第907条评论:   爱情这个东西，始于颜值，陷于才华，忠于人品，痴于肉体，迷于声音，最后折扣于物质，败于现实。

第908条评论:   寻宝游戏丶

第909条评论:   我家许嵩是不是牛逼是不是牛逼

第910条评论:   现在都在水评论？

第911条评论:   忧心的富豪

第912条评论:   第一个在网易云评论破

第913条评论:   万评论的

第914条评论:   他日有缘再见

第915条评论:   我人生中第一次碰到

第916条评论:   万加的歌

第917条评论:   多多大笑

第918条评论:   不太好

第919条评论:   评论太牛了

第920条评论:   怕了怕了

第921条评论:   其实巴黎没爱情

第922条评论:   “打完字谜还要接着打榜，如果胡同弄堂全都播放”

第923条评论:   雅俗共赏

第924条评论:   万楼主

第925条评论:   今晚能不能突破

第926条评论:   就看诸位了

第927条评论:   潍坊陈冠希

第928条评论:   不信会有那么远

第929条评论:   评论？

第930条评论:   两百二十万

第931条评论:   ，可怕

第932条评论:   二月沁园

第933条评论:   雅俗共赏是包容，是气度，是素质

第934条评论:   帅到没人揍

第935条评论:   “满纸荒唐中窥见满脸沧桑 / 触到神经就要懂得鼓掌

第936条评论:   这么多评论第一次见

第937条评论:   仔细一算，，喜欢你十年了

第938条评论:   一直单曲循环的歌

第939条评论:   我爱许嵩

第940条评论:   寻宝游戏丶

第941条评论:   我家许嵩是不是牛逼是不是牛逼

第942条评论:   第一次看到

第943条评论:   的歌，在这首歌之前自以为最高显示

第944条评论:   又上排行榜

第945条评论:   素馨花开满城边

第946条评论:   雅俗共赏。

第947条评论:   酱油哒

第948条评论:   “满纸荒唐中窥见满脸沧桑 / 触到神经就要懂得鼓掌

第949条评论:   这首歌几年前就听说过了，当时很喜欢，后来忘了，结果在搜索榜上看到了

第950条评论:   我家许嵩是不是帅帅帅帅帅帅

第951条评论:   枫棠竹叶

第952条评论:   来吧来吧刷刷评论

第953条评论:   是你的晨

第954条评论:   雅俗共赏

第955条评论:   评论破

第956条评论:   万，主要是粉丝们想送给许嵩一个生日礼物

第957条评论:   评论达

第958条评论:   他的生日是

第959条评论:   ，而且

第960条评论:   所在专辑是许嵩出道第十年发布的。在生日当天凌晨，这一目标达成了。所以，不是

第961条评论:   受众有多广，而是粉丝们对许嵩的情感有多深。

第962条评论:   想起当年大家一起盖楼的日子

第963条评论:   您盖过吗？

第964条评论:   啵啵甜酒果

第965条评论:   的歌我第一次见

第966条评论:   破两百万的歌

第967条评论:   醉倚清风入梦

第968条评论:   现在都在水评论？

第969条评论:   这绝对是我见过评论最多的歌

第970条评论:   秋已暮

第971条评论:   坎沃德基尔邦营

第972条评论:   经典就是经典，总会在一段时间被怀念

第973条评论:   忆昔梦

第974条评论:   ？？？小学的幻听？

第975条评论:   嗯，，

第976条评论:   不信会有那么远

第977条评论:   评论？

第978条评论:   野心混情场

第979条评论:   付丽娜

第980条评论:   嵩嵩嵩嵩我来了

第981条评论:   来了来了

第982条评论:   繁花恋

第983条评论:   高度刚刚好

第984条评论:   什么歌啊 毫无阳刚之气

第985条评论:   那是你没听完

第986条评论:   当然不爱啦

第987条评论:   我第一次见评论破百万的歌

第988条评论:    进来听歌

第989条评论:   听过了

第990条评论:   太铿了

第991条评论:   我去，

第992条评论:   了，这么牛皮

第993条评论:   白素贞受观音指点下凡寻找有缘人。白素贞：“菩萨，我要怎么才能找到他？”观音：“只需记住他忠厚善良、外表俊秀、其貌不凡、才气凌人、歌声动听，姓许即可。”数日，白素贞终于遇到一个善良的许姓公子，上前激动的问道：“公子是许仙么？”公子答：“姑娘，你认错人了，在下许嵩。”

第994条评论:   在下许山高

第995条评论:   听着眼红了，青春回不去了，暑假的时候回婆婆家过年，我弟弟总是唱许嵩的歌，他特别喜欢

第996条评论:   万楼主

第997条评论:   这评论四天突破一万

第998条评论:   羁客杰

第999条评论:   真的是雅俗共赏了

第1000条评论:   浊酒还清

第1001条评论:   十月嵩哥霸榜

第1002条评论:   金跳舞的小丑皇

第1003条评论:   要做一个不动声色的大人了，不准情绪化，不准偷偷想念，不准回头看，去过自己另外的生活，你要听话，不是所有鱼都会生活在同一片海里，我一直以为人是慢慢变老的，其实不是，人是一瞬间变老的。

第1004条评论:   一起赏吧

第1005条评论:   可以是否可以

第1006条评论:   安之若素

第1007条评论:   雅俗共赏还在云音乐热搜上的一天

第1008条评论:   太强了

第1009条评论:   皮皮不认路

第1010条评论:   这歌怎么这么火了？

第1011条评论:   年的贝斯

第1012条评论:   我有预感，这首歌可能要收费了

第1013条评论:   目前许嵩所有的音乐作品都可以免费下载，在过去的十三年也一直如此。许嵩尊重音乐版权，支持音乐付费，目前他的音乐不收费是个人选择，是对歌迷的一片心意。不代表永不收费。祝你听歌愉快。

第1014条评论:   我难过的不是你和别人好，是看到别人那么容易就代替了我的存在，

第1015条评论:   的相遇

第1016条评论:   对我来说没有人可以像你，但对你来说每个人都可以是我。

第1017条评论:   想爱恋

第1018条评论:   这是我见过最火的歌

第1019条评论:   思婷在努力

第1020条评论:   完了，宝藏歌曲被发现了。又要被某音毁了

第1021条评论:   不存在发现不发现把？

第1022条评论:   评论看不到的那叫瞎

第1023条评论:   搞笑的吧讷讷讷

第1024条评论:   听了十多年了  放不下了

第1025条评论:   许佳伟

第1026条评论:   李霖森

第1027条评论:   天公作美丶丶

第1028条评论:   厉害了

第1029条评论:   太牛了

第1030条评论:   伴着灯儿坐

第1031条评论:   太好听了

第1032条评论:   为什么突然爆红了。。。

第1033条评论:   多多捂脸

第1034条评论:   思婷在努力

第1035条评论:   完了，宝藏歌曲被发现了。又要被某音毁了

第1036条评论:   没有昵称的家伙儿

第1037条评论:   雅俗共赏

第1038条评论:   好棒好棒

第1039条评论:   城下不风流

第1040条评论:   许嵩的歌就是这样，这首歌一直到他们说都感觉没什么，后面就动听的很了

第1041条评论:   等一个人不知结果

第1042条评论:   强势霸屏

第1043条评论:   小啊小亦舒

第1044条评论:   白素贞受观音指点下凡寻找有缘人。白素贞：“菩萨，我要怎么才能找到他？”观音：“只需记住他忠厚善良、外表俊秀、其貌不凡、才气凌人、歌声动听，姓许即可。”数日，白素贞终于遇到一个善良的许姓公子，上前激动的问道：“公子是许仙么？”公子答：“姑娘，你认错人了，在下许嵩。”

第1045条评论:   权权的爱宠

第1046条评论:   快写一首情歌雅俗共赏

第1047条评论:   许佳伟

第1048条评论:   哈哈哈红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈哈哈哈

第1049条评论:   不我是一片云

第1050条评论:   慕容小书童

第1051条评论:   许嵩为啥要否认练琴呢

第1052条评论:   忧郁天王

第1053条评论:   这首歌和我以往认识的许嵩不同，很有趣

第1054条评论:   念念要上进

第1055条评论:   “满纸荒唐中窥见满脸沧桑 / 触到神经就要懂得鼓掌

第1056条评论:   我听了好久的雅俗共赏终于火了喂

第1057条评论:   浅浅的夕阳

第1058条评论:   腐竹太好吃了

第1059条评论:   雅俗共赏这首歌是许嵩的招牌，也俨然成了云村的镇村之宝。云村不想要一个灌水的招牌，我们也不想要一个灌水的许嵩。

第1060条评论:   爱他请雅俗共赏而不是踩一捧一

第1061条评论:   阿吉莱加雷萝莉控今晚提醒我考虑

第1062条评论:   特摄小

第1063条评论:   妈呀这评论数

第1064条评论:   哈哈哈

第1065条评论:   無貳尓心

第1066条评论:   小江耶

第1067条评论:   王常事

第1068条评论:   非逼 出来

第1069条评论:   妳的快乐我成全

第1070条评论:   我也来我也来盖楼啦

第1071条评论:   讽物寓人

第1072条评论:   叶修懿

第1073条评论:   底蕴流失

第1074条评论:   这些是非不

第1075条评论:   是因为：

第1076条评论:   崔同学

第1077条评论:   哈  我只是看到词真的很通俗易懂。莫非还有曲还比不上词？

第1078条评论:   一字一句都要意在言外

第1079条评论:   情节起伏跌宕让人向往

第1080条评论:   有没有一种生活雅俗共赏

第1081条评论:   抉择丶胤

第1082条评论:   许嵩大大陪我走到了现在，诶不，是我们陪许嵩大大，不不不，是我们全部一起与许嵩大大走到现在

第1083条评论:   许嵩叔叔

第1084条评论:   只有许嵩叔叔和周杰伦爷爷才能做到这么多评论

第1085条评论:   不羁超爱搬长城

第1086条评论:   不好意思，您涉嫌非法集赞，请跟我去一趟警视厅

第1087条评论:   依旧很痛

第1088条评论:   喜欢喜欢

第1089条评论:   一只很骚的骚猪

第1090条评论:   嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤

第1091条评论:   你好小太阳

第1092条评论:   君芳孤，总人长

第1093条评论:   秀吖秀

第1094条评论:   哎呀晴天也两百多万可惜没版权

第1095条评论:   朴小西啊

第1096条评论:   年听的时候我给别人推荐还没人理我

第1097条评论:   没事，现在听也不晚哦

第1098条评论:   我有颗豆子

第1099条评论:   来来来吧得

第1100条评论:   李宗盛说过，许嵩的歌，具备大火的条件，我很尊敬他

第1101条评论:   記住妳的模様

第1102条评论:   两百万

第1103条评论:   的评论，我嵩哥就是牛

第1104条评论:   黎明前的一缕晨

第1105条评论:   许嵩已经凉了，演唱会也没啥听头，你们就不要再吹了，更不要再去抢票了，把机会留给我，我一次都没抢上过，如果再抢不上，我就把在坐的各位的头皮啃了

第1106条评论:   万楼主

第1107条评论:   小马小哥

第1108条评论:   这好听

第1109条评论:   来来来吧得

第1110条评论:   听着就爽

第1111条评论:   的飞起

第1112条评论:   别醒来

第1113条评论:   吹爆我嵩，优秀

第1114条评论:   哇擦 第一次在网易云见到一百万

第1115条评论:   琼玉熙

第1116条评论:   半夏临渊

第1117条评论:   我听的是我听的，你听的是你听的，你没资格控制别人的想法。

第1118条评论:   你评价的不是歌，是歌手好吧。你说我偶像沧桑我还不能怼你了？

第1119条评论:   血色风暴

第1120条评论:   年的贝斯

第1121条评论:   我有预感，这首歌可能要收费了

第1122条评论:   不会，许嵩的歌不收费，版权在他手里

第1123条评论:   入鞘还家你莞尔沏来春涧草茶

第1124条评论:   所以想知道这首歌是俗还是雅呢

第1125条评论:   共赏共赏。

第1126条评论:   林中逸风微微起

第1127条评论:   沉思 三年不见

第1128条评论:   评论了

第1129条评论:   沧桑？这是沧桑？你听懂这首歌的含义了吗

第1130条评论:   从朴树的平凡之路收费起，我就有预感，网易云可能要把

第1131条评论:   评论的歌狠狠收一遍费

第1132条评论:   不会的

第1133条评论:   大俗或大雅的都在理直气壮。其实谁也不能说服谁。也就不用争了。

第1134条评论:   等候灯光下的你

第1135条评论:   厉害了

第1136条评论:   赵优秀

第1137条评论:   方长君

第1138条评论:   哈哈哈哈哈哈，你不懂啊你不懂，音乐不能成为短视频的配角

第1139条评论:   你觉得不能这没有问题，可你不能觉得许嵩也不喜欢，没有人能代替许嵩发声。

第1140条评论:   啦啦啦

第1141条评论:   应该是评论最多的吧

第1142条评论:   珍的很爱珍

第1143条评论:   为啥怎么听都听不腻呢？

第1144条评论:   安徽人的骄傲

第1145条评论:   今晚满天星云

第1146条评论:   大概现在听嵩歌的人都上大学了吧

第1147条评论:   高中，听了时间不长三四年。

第1148条评论:   怀中狗

第1149条评论:   三年前听的现在这么火

第1150条评论:   我惊了

第1151条评论:   曲奇新一

第1152条评论:   打卡打卡

第1153条评论:   晚风风风风

第1154条评论:   乙未年八月十七

第1155条评论:   这首歌上线的时候就一万多评论了吧

第1156条评论:   你可能记错歌了

第1157条评论:   当时用的酷狗，评论少

第1158条评论:   高度刚刚好

第1159条评论:   什么歌啊 毫无阳刚之气

第1160条评论:   有没有拉歌的、

第1161条评论:   芽儿哦

第1162条评论:   总在失望 总在盼望

第1163条评论:   雅俗共赏，始终如一

第1164条评论:   “满纸荒唐中窥见满脸沧桑 / 触到神经就要懂得鼓掌

第1165条评论:   无敌嵩

第1166条评论:   单曲循环了两天还是觉得好听

第1167条评论:   白白白大大大大大

第1168条评论:   珠珠睡醒了

第1169条评论:   一百万厉害了

第1170条评论:   两百万哦

第1171条评论:   问就宿敌

第1172条评论:   太好听了吧，戴上耳机感觉整个世界都是雅俗共赏

第1173条评论:   最爱宿敌

第1174条评论:   流华清风

第1175条评论:   第一次见评论一百万的歌

第1176条评论:   情话难过一生

第1177条评论:   二百多万哦

第1178条评论:   。。。。。。

第1179条评论:   韶华不负

第1180条评论:   呀映出光

第1181条评论:   玫瑰花的葬礼

第1182条评论:   陪我十年的嵩哥

第1183条评论:   谢要疯

第1184条评论:   记得以前听电台，许嵩说，我不是歌手，我只是一个唱歌的人

第1185条评论:   摄氏度液态

第1186条评论:   你走了，我再也看不到你了。听着你手机里的音乐。看着你手机的记录。好像昨天发生的一样。两年了。你也不来人间玩玩。我老想你了哥。

第1187条评论:   终不由己

第1188条评论:   宇宇不爱吃糖

第1189条评论:   十年许嵩，雅俗共赏

第1190条评论:   这歌这么多评论的吗？

第1191条评论:   存甜品

第1192条评论:   慵懒且大气

第1193条评论:   该用户名太帅无法显示

第1194条评论:   太好听了

第1195条评论:   我的信仰是许嵩呀

第1196条评论:   问就宿敌

第1197条评论:   太好听了吧，戴上耳机感觉整个世界都是雅俗共赏

第1198条评论:   你的名字，我很喜欢。

第1199条评论:   多万？

第1200条评论:   你没看错。去年就是

第1201条评论:   不会求定积分

第1202条评论:   坐等我哥

第1203条评论:   当你见惯了五花八门的娱乐圈形形色色的人，你会发现许嵩这样的不混娱乐圈的纯粹音乐人多么的难能可贵。他越来越不会迎合大众而做烂大街的口水歌，他只想把更有价值的作品分享给大家，他的很多歌都传播者正能量、都带有哲理性

第1204条评论:   右丶丨

第1205条评论:   我也来单曲循环一下

第1206条评论:   这是网易评论最多的歌了吧。心疼我周董的晴天下架了

第1207条评论:   多多笑哭

第1208条评论:   怎么了，突然冲榜

第1209条评论:   复制上面热评司马

第1210条评论:   音乐纯粹

第1211条评论:   这就很毒了

第1212条评论:   轻舟泛蓝

第1213条评论:   我的青春有许嵩和周杰伦，少了一个都不完整

第1214条评论:   黄小莹丫

第1215条评论:   ？？惊呆了我我

第1216条评论:   姚哥帅过杨新

第1217条评论:   这歌有点牛逼

第1218条评论:   今天遇到喜欢的人了嘛

第1219条评论:   气韵里竟然添了些孤芳自赏。

第1220条评论:   以后再遇到你

第1221条评论:   一百万评论？？？

第1222条评论:   我刚开始看到我也惊呆了。。

第1223条评论:   疯不觉

第1224条评论:   晨清瑜

第1225条评论:   后上初中的女孩子在听篙哥的歌

第1226条评论:   来跟我念

第1227条评论:   一懒众衫小丨

第1228条评论:   沐子青

第1229条评论:   十年许嵩，雅俗共赏。

第1230条评论:   浅唱悲伤王子

第1231条评论:   说等不起你

第1232条评论:   嵩哥吐字还不清楚？

第1233条评论:   保护我方

第1234条评论:   你不是歌手，你是诗人

第1235条评论:   百万了

第1236条评论:   还真是大方

第1237条评论:   强势霸屏

第1238条评论:   副歌部分太戳我了。大俗大雅的都在理直气壮。

第1239条评论:   所以我最怕的就是这种，引流过来，真正了解这个歌手是真的少之又少

第1240条评论:   她的他我的她

第1241条评论:   孤芳自赏

第1242条评论:   茜华妹妹

第1243条评论:   一百万？？？第一次看到  我没文化了

第1244条评论:   随风飘荡的我们

第1245条评论:   我还以为我手机卡了

第1246条评论:   发现许嵩的歌，别人模仿的都不好听，不想其他的歌手，都能被模仿出来，许嵩这个是真的模仿不出来

第1247条评论:   我也觉得许嵩的歌永远都是自己的味道，哈哈哈

第1248条评论:   飘飘衣猎猎于萧萧风

第1249条评论:   突然火了吗

第1250条评论:   突然这个词用的不对，谢谢

第1251条评论:   千秋秋秋

第1252条评论:   我把评论吓到了

第1253条评论:   有没有一种生活雅俗共赏

第1254条评论:   日常助力

第1255条评论:   凌晨望星

第1256条评论:   “满纸荒唐中窥见满脸沧桑 / 触到神经就要懂得鼓掌

第1257条评论:   一起加油啊，嵩哥

第1258条评论:   浅唱青春

第1259条评论:   这里的人全都变了样

第1260条评论:   某音又又翻唱嵩哥的歌了，流量上来了，是没办法的事

第1261条评论:   真香警告，期待新歌

第1262条评论:   帕斯卡

第1263条评论:   新的一年大嘎好

第1264条评论:   有品味

第1265条评论:   这评论咋那么多我靠

第1266条评论:   我不李治

